scenario,method,iteration,score,category
fu,climate change,2612,2.3560077890480815,market mixes
fu,climate change,2613,2.35886305261665,market mixes
fu,climate change,2614,2.3590529665177113,market mixes
fu,climate change,2615,2.3590519659943325,market mixes
fu,climate change,2616,2.3548626159251587,market mixes
fu,climate change,2617,2.35418579778791,market mixes
fu,climate change,2618,2.354194496084138,market mixes
fu,climate change,2619,2.355540662271195,market mixes
fu,climate change,2620,2.3576444268238994,market mixes
fu,climate change,2621,2.3579146123135746,market mixes
fu,climate change,2622,2.35626720514385,market mixes
fu,climate change,2623,2.3515787484560944,market mixes
fu,climate change,2624,2.3516264437705137,market mixes
fu,climate change,2625,2.347339693805452,market mixes
fu,climate change,2626,2.347359209345368,market mixes
fu,climate change,2627,2.045990021074316,market mixes
fu,climate change,2628,1.9795483181854638,market mixes
fu,climate change,2629,1.9769492201207481,market mixes
fu,climate change,2630,1.9787249934051259,market mixes
fu,climate change,2631,1.9787459839948862,market mixes
fu,climate change,2632,1.9788611541709595,market mixes
fu,climate change,2633,1.9788611540348666,market mixes
fu,climate change,2634,1.979047919866782,market mixes
fu,climate change,2635,1.9795187391491382,market mixes
fu,climate change,2636,1.976315395656023,market mixes
fu,climate change,2637,1.9765202800536936,market mixes
fu,climate change,2638,1.9772098589905511,market mixes
fu,climate change,2639,1.9772910128890213,market mixes
fu,climate change,2640,1.977735886834009,market mixes
fu,climate change,2641,1.9779995511773185,market mixes
fu,climate change,2642,1.977640134990867,market mixes
fu,climate change,2643,1.9776419496840107,market mixes
fu,climate change,2644,1.9764287882805363,market mixes
fu,climate change,2645,1.9765083302499307,market mixes
fu,climate change,2646,1.9786573678621138,market mixes
fu,climate change,2647,1.9748512770567788,market mixes
fu,climate change,2648,1.9749021249646281,market mixes
fu,climate change,2649,1.9725624549856988,market mixes
fu,climate change,2650,1.9727601657239295,market mixes
fu,climate change,2651,1.9724422031710438,market mixes
fu,climate change,2652,1.972412786173166,market mixes
fu,climate change,2653,1.9724127925054407,market mixes
fu,climate change,2654,1.972412792503664,market mixes
fu,climate change,2655,1.972671266809393,market mixes
fu,climate change,2656,1.9726919121241562,market mixes
fu,climate change,2657,1.9739660645371555,market mixes
fu,climate change,2658,1.9740470289521839,market mixes
fu,climate change,2659,1.9746891053127618,market mixes
fu,climate change,2660,1.9749185132996199,market mixes
fu,climate change,2661,1.9749123501852692,market mixes
fu,climate change,2662,2.077532095724887,market mixes
fu,climate change,2663,2.0773577959041902,market mixes
fu,climate change,2664,2.0763845224142385,market mixes
fu,climate change,2665,2.084180228005698,market mixes
fu,climate change,2666,2.0857483630056106,market mixes
fu,climate change,2667,2.111572517028721,market mixes
fu,climate change,2668,2.10999585524142,market mixes
fu,climate change,2669,2.1071754813493597,market mixes
fu,climate change,2670,2.107022583354953,market mixes
fu,climate change,2671,2.106961667758081,market mixes
fu,climate change,2672,2.104787317349874,market mixes
fu,climate change,2673,2.104553564527222,market mixes
fu,climate change,2674,2.104539004498704,market mixes
fu,climate change,2675,2.10415136405383,market mixes
fu,climate change,2676,2.1042715515731,market mixes
fu,climate change,2677,2.1029066807019907,market mixes
fu,climate change,2678,2.102905236846149,market mixes
fu,climate change,2679,2.1029200151250396,market mixes
fu,climate change,2680,2.1027609283534825,market mixes
fu,climate change,2681,2.1027494267224918,market mixes
fu,climate change,2682,2.1016838624593364,market mixes
fu,climate change,2683,2.101109663723344,market mixes
fu,climate change,2684,2.101087608047787,market mixes
fu,climate change,2685,2.1029421634831693,market mixes
fu,climate change,2686,2.1045003056121487,market mixes
fu,climate change,2687,2.1175040950171797,market mixes
fu,climate change,2688,2.118280915162974,market mixes
fu,climate change,2689,2.1182809151672806,market mixes
fu,climate change,2690,2.118511883442681,market mixes
fu,climate change,2691,2.1185958588999134,market mixes
fu,climate change,2692,2.1048426283236634,market mixes
fu,climate change,2693,2.078181482115861,market mixes
fu,climate change,2694,2.078182349106501,market mixes
fu,climate change,2695,2.0790630940400887,market mixes
fu,climate change,2696,2.0790448897382765,market mixes
fu,climate change,2697,2.0756622186062303,market mixes
fu,climate change,2698,2.075660966070808,market mixes
fu,climate change,2699,2.0774403909673826,market mixes
fu,climate change,2700,2.0784941832719763,market mixes
fu,climate change,2701,2.075690327843582,market mixes
fu,climate change,2702,2.075555707059363,market mixes
fu,climate change,2703,2.074072930933712,market mixes
fu,climate change,2704,2.0743278722886296,market mixes
fu,climate change,2705,2.076925611275291,market mixes
fu,climate change,2706,2.069843013296274,market mixes
fu,climate change,2707,2.0697451840085472,market mixes
fu,climate change,2708,2.0698163286968603,market mixes
fu,climate change,2709,2.0700607248569654,market mixes
fu,climate change,2710,2.0703191749318193,market mixes
fu,climate change,2711,2.07033859108126,market mixes
fu,climate change,2712,2.0700089185726633,market mixes
fu,climate change,2713,2.0688432762911657,market mixes
fu,climate change,2714,2.0610847792205678,market mixes
fu,climate change,2715,2.0594124955436692,market mixes
fu,climate change,2716,2.059430808851148,market mixes
fu,climate change,2717,2.059600820431112,market mixes
fu,climate change,2718,2.062046445913268,market mixes
fu,climate change,2719,2.0622093743000947,market mixes
fu,climate change,2720,2.0624936058680854,market mixes
fu,climate change,2721,2.0594628372996735,market mixes
fu,climate change,2722,2.058012005829768,market mixes
fu,climate change,2723,2.0583945731873206,market mixes
fu,climate change,2724,2.0620461952163223,market mixes
fu,climate change,2725,2.0624469929293285,market mixes
fu,climate change,2726,2.06244485078007,market mixes
fu,climate change,2727,2.0580917464078166,market mixes
fu,climate change,2728,2.0580917697944847,market mixes
fu,climate change,2729,2.067414848823939,market mixes
fu,climate change,2730,2.0449529280269605,market mixes
fu,climate change,2731,2.0453481885278584,market mixes
fu,climate change,2732,2.0452094140715484,market mixes
fu,climate change,2733,2.0397357670304808,market mixes
fu,climate change,2734,2.0448901237364905,market mixes
fu,climate change,2735,2.0449825908020536,market mixes
fu,climate change,2736,2.044743453497507,market mixes
fu,climate change,2737,2.0447428607052855,market mixes
fu,climate change,2738,2.0447432655661912,market mixes
fu,climate change,2739,2.044182368729633,market mixes
fu,climate change,2740,2.042977102741204,market mixes
fu,climate change,2741,2.042214115036768,market mixes
fu,climate change,2742,2.0594887473751218,market mixes
fu,climate change,2743,2.380086731163715,market mixes
fu,climate change,2744,2.372906212515948,market mixes
fu,climate change,2745,2.3739230019592323,market mixes
fu,climate change,2746,2.373908098410337,market mixes
fu,climate change,2747,2.373883115931214,market mixes
fu,climate change,2748,2.374046804020711,market mixes
fu,climate change,2749,2.3741747132527746,market mixes
fu,climate change,2750,2.3463899644775013,market mixes
fu,climate change,2751,2.346389956157074,market mixes
fu,climate change,2752,2.346390531235316,market mixes
fu,climate change,2753,2.3445710610752797,market mixes
fu,climate change,2754,2.3444817225278336,market mixes
fu,climate change,2755,2.3444548297975802,market mixes
fu,climate change,2756,2.344082334126335,market mixes
fu,climate change,2757,2.3440864967196635,market mixes
fu,climate change,2758,2.34393385975455,market mixes
fu,climate change,2759,2.3439210535667607,market mixes
fu,climate change,2760,2.346470448445482,market mixes
fu,climate change,2761,2.346208618775202,market mixes
fu,climate change,2762,2.3462108627603553,market mixes
fu,climate change,2763,2.3467183097233777,market mixes
fu,climate change,2764,2.346995867158272,market mixes
fu,climate change,2765,2.334095857595586,market mixes
fu,climate change,2766,2.3400542819715944,market mixes
fu,climate change,2767,2.3400923823433564,market mixes
fu,climate change,2768,2.3288483676841296,market mixes
fu,climate change,2769,2.328983055637181,market mixes
fu,climate change,2770,2.3306200293123487,market mixes
fu,climate change,2771,2.3211441160596578,market mixes
fu,climate change,2772,2.319788605229415,market mixes
fu,climate change,2773,2.324914842398246,market mixes
fu,climate change,2774,2.324806108337617,market mixes
fu,climate change,2775,2.324799820183486,market mixes
fu,climate change,2776,2.325251783754562,market mixes
fu,climate change,2777,2.3103007588522093,market mixes
fu,climate change,2778,2.3117915422360764,market mixes
fu,climate change,2779,2.312912896582884,market mixes
fu,climate change,2780,2.312913635328767,market mixes
fu,climate change,2781,2.3133658512632396,market mixes
fu,climate change,2782,2.311803624006035,market mixes
fu,climate change,2783,2.3112196203912663,market mixes
fu,climate change,2784,2.3111669995733,market mixes
fu,climate change,2785,2.3129525806980085,market mixes
fu,climate change,2786,2.313822502799979,market mixes
fu,climate change,2787,2.3898592049056737,market mixes
fu,climate change,2788,2.391298985329484,market mixes
fu,climate change,2789,2.3899881806916503,market mixes
fu,climate change,2790,2.3947541309040146,market mixes
fu,climate change,2791,2.394727419895933,market mixes
fu,climate change,2792,2.394727419970408,market mixes
fu,climate change,2793,2.3947122947393145,market mixes
fu,climate change,2794,2.39478222177889,market mixes
fu,climate change,2795,2.39621542773011,market mixes
fu,climate change,2796,2.3962133196567454,market mixes
fu,climate change,2797,2.395350606902764,market mixes
fu,climate change,2798,2.3950092389890267,market mixes
fu,climate change,2799,2.3953253903248126,market mixes
fu,climate change,2800,2.3926059760475735,market mixes
fu,climate change,2801,2.425219297936443,market mixes
fu,climate change,2802,2.422483061837481,market mixes
fu,climate change,2803,2.422521008434919,market mixes
fu,climate change,2804,2.422894924712927,market mixes
fu,climate change,2805,2.4227508153902564,market mixes
fu,climate change,2806,2.4260419483620415,market mixes
fu,climate change,2807,2.4266841900571086,market mixes
fu,climate change,2808,2.4289815293778676,market mixes
fu,climate change,2809,2.4181268715778814,market mixes
fu,climate change,2810,2.4212318664606114,market mixes
fu,climate change,2811,2.4213594482126433,market mixes
fu,climate change,2812,2.421314417391269,market mixes
fu,climate change,2813,2.417466311530381,market mixes
fu,climate change,2814,2.417482365633445,market mixes
fu,climate change,2815,2.4174906837385484,market mixes
fu,climate change,2816,2.4173372705616045,market mixes
fu,climate change,2817,2.413130161110966,market mixes
fu,climate change,2818,2.412289735839707,market mixes
fu,climate change,2819,2.4122882456764962,market mixes
fu,climate change,2820,2.415071123578441,market mixes
fu,climate change,2821,2.418814246289914,market mixes
fu,climate change,2822,2.418869004608595,market mixes
fu,climate change,2823,2.4190899695384793,market mixes
fu,climate change,2824,2.419974339161107,market mixes
fu,climate change,2825,2.4199743581727424,market mixes
fu,climate change,2826,2.4213486614375843,market mixes
fu,climate change,2827,2.4222222152305757,market mixes
fu,climate change,2828,2.42236723139803,market mixes
fu,climate change,2829,2.421585743635348,market mixes
fu,climate change,2830,2.421620248624396,market mixes
fu,climate change,2831,2.3612779323213555,market mixes
fu,climate change,2832,2.359070941465079,market mixes
fu,climate change,2833,2.3575630817916253,market mixes
fu,climate change,2834,2.36353665252009,market mixes
fu,climate change,2835,2.363231563026401,market mixes
fu,climate change,2836,2.3632321233503286,market mixes
fu,climate change,2837,2.3630771790465386,market mixes
fu,climate change,2838,2.3723052715681376,market mixes
fu,climate change,2839,2.3772393737691964,market mixes
fu,climate change,2840,2.377230895606873,market mixes
fu,climate change,2841,2.3797209687386287,market mixes
fu,climate change,2842,2.379950807612912,market mixes
fu,climate change,2843,2.380093796378895,market mixes
fu,climate change,2844,2.3793886053364584,market mixes
